use evern; 
INSERT INTO roles (nombre) VALUES ('Admin'); 
INSERT INTO roles (nombre) VALUES ('User'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ornithology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Entomology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Helmitology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Herpetology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Ichthyology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Theriology'); 
INSERT INTO specializacion (nombre_especializacion) VALUES ('Botany'); 
INSERT INTO experto (nombre_empresa, email, nombre, password, extension_telefono, num_telefono, fecha_registro, apellido, fecha_modificacion, username, specialization_id) VALUES ('evern', 'L4nldEm31d@gmail.com', 'Nichole', 'zTUs6n4u5x', 391, 451637888, '2017-03-07', 'Wheeler', '2017-03-07', 'L4nldEm31d', 4); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (67.79139, TRUE, TRUE, 'example message', 'image path', 188, 6, 414); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (3.675659, TRUE, TRUE, 'example message', 'image path', 221, 8, 415); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (45.400723, TRUE, TRUE, 'example message', 'image path', 314, 8, 416); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (87.87182, TRUE, TRUE, 'example message', 'image path', 311, 2, 417); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (94.195564, TRUE, TRUE, 'example message', 'image path', 290, 8, 418); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (13.206204, TRUE, TRUE, 'example message', 'image path', 249, 6, 419); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (57.00858, TRUE, TRUE, 'example message', 'image path', 107, 7, 420); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (79.62315, TRUE, TRUE, 'example message', 'image path', 356, 4, 421); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (90.10817, TRUE, TRUE, 'example message', 'image path', 215, 2, 422); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (93.942314, TRUE, TRUE, 'example message', 'image path', 346, 9, 423); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (94.79029, TRUE, TRUE, 'example message', 'image path', 1, 6, 424); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (48.271942, TRUE, TRUE, 'example message', 'image path', 78, 9, 425); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (54.016464, TRUE, TRUE, 'example message', 'image path', 299, 7, 426); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (87.869484, TRUE, TRUE, 'example message', 'image path', 61, 2, 427); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (25.773626, TRUE, TRUE, 'example message', 'image path', 204, 8, 428); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (8.234577, TRUE, TRUE, 'example message', 'image path', 262, 8, 429); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (4.063112, TRUE, TRUE, 'example message', 'image path', 185, 6, 430); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (79.252365, TRUE, TRUE, 'example message', 'image path', 239, 7, 431); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (43.60429, TRUE, TRUE, 'example message', 'image path', 143, 4, 432); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (58.115402, TRUE, TRUE, 'example message', 'image path', 365, 7, 433); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (75.872444, TRUE, TRUE, 'example message', 'image path', 135, 7, 434); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (79.669044, TRUE, TRUE, 'example message', 'image path', 67, 7, 435); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (22.078596, TRUE, TRUE, 'example message', 'image path', 196, 3, 436); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (2.0653963, TRUE, TRUE, 'example message', 'image path', 222, 9, 437); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (37.92594, TRUE, TRUE, 'example message', 'image path', 243, 2, 438); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (3.677424, TRUE, TRUE, 'example message', 'image path', 1, 4, 439); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (39.91651, TRUE, TRUE, 'example message', 'image path', 192, 9, 440); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (32.810165, TRUE, TRUE, 'example message', 'image path', 354, 8, 441); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (52.791965, TRUE, TRUE, 'example message', 'image path', 112, 9, 442); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (80.728096, TRUE, TRUE, 'example message', 'image path', 1, 7, 443); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (51.222664, TRUE, TRUE, 'example message', 'image path', 341, 2, 444); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (98.96373, TRUE, TRUE, 'example message', 'image path', 210, 2, 445); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (19.6438, TRUE, TRUE, 'example message', 'image path', 303, 4, 446); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (99.03611, TRUE, TRUE, 'example message', 'image path', 152, 5, 447); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (25.399313, TRUE, TRUE, 'example message', 'image path', 383, 1, 448); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (34.0299, TRUE, TRUE, 'example message', 'image path', 118, 2, 449); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (50.003746, TRUE, TRUE, 'example message', 'image path', 33, 1, 450); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (61.596565, TRUE, TRUE, 'example message', 'image path', 29, 9, 451); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (88.96681, TRUE, TRUE, 'example message', 'image path', 26, 8, 452); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (63.65307, TRUE, TRUE, 'example message', 'image path', 23, 2, 453); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (54.53012, TRUE, TRUE, 'example message', 'image path', 209, 3, 454); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (53.376564, TRUE, TRUE, 'example message', 'image path', 207, 3, 455); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (69.81334, TRUE, TRUE, 'example message', 'image path', 76, 7, 456); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (31.215563, TRUE, TRUE, 'example message', 'image path', 220, 8, 457); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (53.917812, TRUE, TRUE, 'example message', 'image path', 351, 3, 458); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (71.93881, TRUE, TRUE, 'example message', 'image path', 253, 9, 459); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (71.83717, TRUE, TRUE, 'example message', 'image path', 10, 1, 460); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (89.78864, TRUE, TRUE, 'example message', 'image path', 227, 2, 461); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (71.61197, TRUE, TRUE, 'example message', 'image path', 20, 8, 462); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (61.34982, TRUE, TRUE, 'example message', 'image path', 177, 8, 463); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (94.76119, TRUE, TRUE, 'example message', 'image path', 1, 3, 464); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (0.72959864, TRUE, TRUE, 'example message', 'image path', 191, 4, 465); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (20.038347, TRUE, TRUE, 'example message', 'image path', 325, 8, 466); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (11.198114, TRUE, TRUE, 'example message', 'image path', 234, 9, 467); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (60.090675, TRUE, TRUE, 'example message', 'image path', 369, 2, 468); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (55.877396, TRUE, TRUE, 'example message', 'image path', 237, 6, 469); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (55.43268, TRUE, TRUE, 'example message', 'image path', 204, 7, 470); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (38.8959, TRUE, TRUE, 'example message', 'image path', 205, 4, 471); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (9.751829, TRUE, TRUE, 'example message', 'image path', 18, 2, 472); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (1.3345892, TRUE, TRUE, 'example message', 'image path', 224, 8, 473); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (49.10536, TRUE, TRUE, 'example message', 'image path', 223, 7, 474); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (64.15983, TRUE, TRUE, 'example message', 'image path', 129, 4, 475); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (8.889985, TRUE, TRUE, 'example message', 'image path', 209, 4, 476); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (86.23329, TRUE, TRUE, 'example message', 'image path', 358, 7, 477); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (5.106724, TRUE, TRUE, 'example message', 'image path', 23, 2, 478); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (9.664544, TRUE, TRUE, 'example message', 'image path', 332, 7, 479); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (8.622702, TRUE, TRUE, 'example message', 'image path', 112, 9, 480); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (89.66823, TRUE, TRUE, 'example message', 'image path', 176, 6, 481); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (45.76194, TRUE, TRUE, 'example message', 'image path', 277, 6, 482); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (21.335155, TRUE, TRUE, 'example message', 'image path', 333, 7, 483); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (8.234503, TRUE, TRUE, 'example message', 'image path', 71, 1, 484); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (93.13994, TRUE, TRUE, 'example message', 'image path', 287, 5, 485); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (87.42364, TRUE, TRUE, 'example message', 'image path', 70, 1, 486); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (95.59244, TRUE, TRUE, 'example message', 'image path', 161, 5, 487); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (99.366356, TRUE, TRUE, 'example message', 'image path', 392, 9, 488); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (64.386536, TRUE, TRUE, 'example message', 'image path', 30, 2, 489); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (39.044075, TRUE, TRUE, 'example message', 'image path', 33, 8, 490); 
INSERT INTO prediction (confianza, es_predecido, es_correcto, mensaje, direccon_imagen, experto_id, animal_detectado, registro_id) VALUES (29.087318, TRUE, TRUE, 'example message', 'image path', 218, 9, 491); 
